symbol,priceChange,priceChangePercent,lastPrice,volume,quoteVolume
XNOBUSD,0.0,0.0,0.0,0.0,0.0
XNOUSDT,-0.007,-0.787,0.883,520957.61,459293.43815
COSTRY,-0.0016,-1.388,0.1137,56625763.0,6431976.849
KAVAETH,0.0,0.0,0.0,0.0,0.0
MCBNB,0.0,0.0,0.0,0.0,0.0
ONETRY,0.0016,0.409,0.3931,2279339.2,886622.34159
WOOBTC,-3e-08,-4.348,6.6e-07,2080482.2,1.38015803
WOOBNB,0.0,0.0,0.0,0.0,0.0
WOOBUSD,0.0,0.0,0.0,0.0,0.0
WOOUSDT,-0.0032,-5.498,0.055,31974771.1,1809820.67589
CELRETH,0.0,0.0,0.0,0.0,0.0
PEOPLEBNB,0.0,0.0,0.0,0.0,0.0
SLPBNB,0.0,0.0,0.0,0.0,0.0
SPELLBNB,0.0,0.0,0.0,0.0,0.0
SPELLTRY,6e-05,0.296,0.02032,1220997510.0,24515276.95723
TFUELBUSD,0.0,0.0,0.0,0.0,0.0
AXSTRY,1.3,1.58,83.6,23348.461,1918794.4571
DARTRY,0.0,0.0,0.0,0.0,0.0
NEARTRY,-2.3,-2.945,75.8,79681.866,6056047.5058
IDEXBNB,0.0,0.0,0.0,0.0,0.0
ALPINEEUR,0.0,0.0,0.0,0.0,0.0
ALPINETRY,-0.38,-1.421,26.36,195595.82,5204658.3101
ALPINEUSDT,-0.008,-1.143,0.692,683684.69,476832.28255
ALPINEBTC,0.0,0.0,0.0,0.0,0.0
TUSDT,0.00029,2.032,0.01456,56136810.0,809347.108171
TBUSD,0.0,0.0,0.0,0.0,0.0
API3BNB,0.0,0.0,0.0,0.0,0.0
BETAETH,0.0,0.0,0.0,0.0,0.0
INJTRY,1.9,0.642,297.9,15845.3,4654687.349
TLMBNB,0.0,0.0,0.0,0.0,0.0
ASTRBUSD,0.0,0.0,0.0,0.0,0.0
ASTRUSDT,-0.00047,-1.809,0.02551,53705568.7,1373386.245533
API3TRY,-3.28,-10.413,28.22,1737357.17,50987546.4057
GLMRBNB,0.0,0.0,0.0,0.0,0.0
MBOXTRY,0.004,0.275,1.457,28457116.8,42314034.88984
NBTBIDR,0.0,0.0,0.0,0.0,0.0
NBTUSDT,0.0,0.0,0.0,0.0,0.0
GMTBTC,-2e-08,-3.704,5.2e-07,880604.7,0.46088427
GMTBNB,0.0,0.0,0.0,0.0,0.0
GMTBUSD,0.0,0.0,0.0,0.0,0.0
GMTUSDT,-0.0009,-2.0,0.0441,117242078.4,5202410.14954
ANCBNB,0.0,0.0,0.0,0.0,0.0
ATOMEUR,0.012,0.337,3.578,13380.32,47379.72122
GALAEUR,-8e-05,-0.636,0.0125,963015.0,11842.39174
KSMETH,0.0,0.0,0.0,0.0,0.0
UMATRY,-0.43,-1.07,39.76,74809.68,2959616.0483
KDABTC,2e-07,4.357,4.79e-06,183959.87,0.84855453
KDABUSD,0.0,0.0,0.0,0.0,0.0
KDAUSDT,0.0159,4.122,0.4016,6298619.14,2441104.350349
APEUSDT,0.0035,0.849,0.4157,6977224.17,2868837.153247
APEBUSD,0.0,0.0,0.0,0.0,0.0
APEBTC,5e-08,1.02,4.95e-06,188959.73,0.92381436
ALPINEBUSD,0.0,0.0,0.0,0.0,0.0
LUNAGBP,0.0,0.0,0.0,0.0,0.0
NEAREUR,-0.059,-3.242,1.761,29707.3,52292.85
TWTTRY,0.02,0.071,28.38,5037.87,142711.4178
WAVESEUR,0.0,0.0,0.0,0.0,0.0
APEEUR,0.0,0.0,0.0,0.0,0.0
APEGBP,0.0,0.0,0.0,0.0,0.0
APETRY,0.13,0.827,15.85,472515.241,7418807.73646
BSWUSDT,0.0028,25.0,0.014,740707146.7,10789543.71788
BSWBUSD,0.0,0.0,0.0,0.0,0.0
BSWBNB,0.0,0.0,0.0,0.0,0.0
APEBNB,0.0,0.0,0.0,0.0,0.0
GMTBRL,0.0,0.0,0.0,0.0,0.0
GMTETH,0.0,0.0,0.0,0.0,0.0
JASMYTRY,-0.022,-3.901,0.542,84586497.0,45523030.33
SANTOSBUSD,0.0,0.0,0.0,0.0,0.0
APEAUD,0.0,0.0,0.0,0.0,0.0
BIFIUSDT,2.8,1.987,143.7,1196.92,171132.8241
GMTEUR,-0.0012,-3.0,0.0388,488977.4,19143.88748
IMXBNB,0.0,0.0,0.0,0.0,0.0
RUNEETH,2.3e-05,3.309,0.000718,50173.376,35.38661658
AVAXGBP,0.0,0.0,0.0,0.0,0.0
MULTIBTC,0.0,0.0,0.0,0.0,0.0
MULTIBUSD,0.0,0.0,0.0,0.0,0.0
MULTIUSDT,0.0,0.0,0.0,0.0,0.0
APEETH,0.0,0.0,0.0,0.0,0.0
BSWETH,0.0,0.0,0.0,0.0,0.0
FILTRY,-0.35,-0.378,92.28,121666.331,11195386.11972
FTMEUR,0.0,0.0,0.0,0.0,0.0
GMTGBP,0.0,0.0,0.0,0.0,0.0
ZILTRY,0.014,3.393,0.4266,2334528.8,979240.29834
GMTTRY,-0.031,-1.803,1.688,4098238.52,6933694.43721
WAVESTRY,0.0,0.0,0.0,0.0,0.0
BTCUST,0.0,0.0,0.0,0.0,0.0
ASTRBTC,0.0,0.0,3e-07,1314260.8,0.40002952
ASTRETH,0.0,0.0,0.0,0.0,0.0
BSWTRY,0.107,24.942,0.536,426982803.9,239761725.36197
FTTETH,0.0,0.0,0.0,0.0,0.0
FUNBNB,0.0,0.0,0.0,0.0,0.0
PORTOBUSD,0.0,0.0,0.0,0.0,0.0
STEEMUSDT,0.0181,13.487,0.1523,42981380.4,6177445.47304
ZILEUR,0.0,0.0,0.0,0.0,0.0
APEBRL,0.0,0.0,0.0,0.0,0.0
AUDIOTRY,-0.012,-0.505,2.366,9214189.8,22394031.2504
BTTCBUSD,0.0,0.0,0.0,0.0,0.0
GMTAUD,0.0,0.0,0.0,0.0,0.0
MBLBUSD,0.0,0.0,0.0,0.0,0.0
MOBUSDT,0.0,0.0,0.0,0.0,0.0
MOBBUSD,0.0,0.0,0.0,0.0,0.0
MOBBTC,0.0,0.0,0.0,0.0,0.0
NEXOUSDT,-0.011,-1.074,1.013,892091.88,907416.87453
NEXOBUSD,0.0,0.0,0.0,0.0,0.0
NEXOBTC,-1.9e-07,-1.557,1.201e-05,458180.91,5.54819666
REIUSDT,-0.00037,-1.914,0.01896,25027789.5,475514.688684
REIBNB,0.0,0.0,0.0,0.0,0.0
REIETH,0.0,0.0,0.0,0.0,0.0
GALUSDT,0.0,0.0,0.0,0.0,0.0
GALBUSD,0.0,0.0,0.0,0.0,0.0
GALBNB,0.0,0.0,0.0,0.0,0.0
GALBTC,0.0,0.0,0.0,0.0,0.0
JASMYEUR,0.0,0.0,0.0,0.0,0.0
KNCBNB,0.0,0.0,0.0,0.0,0.0
SHIBGBP,0.0,0.0,0.0,0.0,0.0
GALEUR,0.0,0.0,0.0,0.0,0.0
GALTRY,0.0,0.0,0.0,0.0,0.0
LDOBUSD,0.0,0.0,0.0,0.0,0.0
LDOUSDT,-0.001,-0.145,0.688,12666271.98,8592739.11797
LDOBTC,5e-08,0.615,8.18e-06,54227.03,0.43772764
ENSTRY,-7.5,-1.399,528.5,8420.12,4417231.8539
DAREUR,0.0,0.0,0.0,0.0,0.0
DARETH,0.0,0.0,0.0,0.0,0.0
ALGOETH,0.0,0.0,0.0,0.0,0.0
ALGOTRY,0.065,0.937,7.0,704699.7,4858733.1826
GALETH,0.0,0.0,0.0,0.0,0.0
EPXUSDT,0.0,0.0,0.0,0.0,0.0
EPXBUSD,0.0,0.0,0.0,0.0,0.0
RUNETRY,0.0,0.0,0.0,0.0,0.0
GALBRL,0.0,0.0,0.0,0.0,0.0
STEEMBUSD,0.0,0.0,0.0,0.0,0.0
CVCBUSD,0.0,0.0,0.0,0.0,0.0
REIBUSD,0.0,0.0,0.0,0.0,0.0
DREPBUSD,0.0,0.0,0.0,0.0,0.0
AKROBUSD,0.0,0.0,0.0,0.0,0.0
PUNDIXBUSD,0.0,0.0,0.0,0.0,0.0
LUNCBUSD,0.0,0.0,0.0,0.0,0.0
USTCBUSD,0.0,0.0,0.0,0.0,0.0
OPBTC,0.0,0.0,7.61e-06,47557.69,0.35741906
OPBUSD,0.0,0.0,0.0,0.0,0.0
OPUSDT,-0.003,-0.466,0.641,12623714.86,8013921.75465
OGBUSD,0.0,0.0,0.0,0.0,0.0
KEYBUSD,0.0,0.0,0.0,0.0,0.0
ASRBUSD,0.0,0.0,0.0,0.0,0.0
FIROBUSD,0.0,0.0,0.0,0.0,0.0
NKNBUSD,0.0,0.0,0.0,0.0,0.0
OPBNB,0.0,0.0,0.0,0.0,0.0
OPEUR,-0.004,-0.702,0.566,7253.72,4055.63602
GTOBUSD,0.0,0.0,0.0,0.0,0.0
SNXETH,0.0,0.0,0.0,0.0,0.0
WBTCBUSD,0.0,0.0,0.0,0.0,0.0
BELETH,0.0,0.0,0.0,0.0,0.0
LITETH,0.0,0.0,0.0,0.0,0.0
LEVERUSDT,2e-06,0.489,0.000411,1969750037.0,799320.023524
LEVERBUSD,0.0,0.0,0.0,0.0,0.0
BURGERETH,0.0,0.0,0.0,0.0,0.0
PEOPLEETH,0.0,0.0,0.0,0.0,0.0
UNFIETH,0.0,0.0,0.0,0.0,0.0
BONDETH,0.0,0.0,0.0,0.0,0.0
STORJTRY,0.59,5.99,10.44,665350.2,6837517.35
OPETH,4e-06,0.998,0.000405,139663.29,56.13719423
ETCTRY,-9.2,-1.619,559.2,416.518,236068.6021
WINGETH,0.0,0.0,0.0,0.0,0.0
FILETH,1.9e-05,1.26,0.001527,17908.73,27.29432378
GLMBUSD,0.0,0.0,0.0,0.0,0.0
SSVBUSD,0.0,0.0,0.0,0.0,0.0
STGBTC,-3e-08,-1.382,2.14e-06,168846.4,0.36308484
STGBUSD,0.0,0.0,0.0,0.0,0.0
STGUSDT,-0.0031,-1.69,0.1803,6941012.5,1252712.74051
ANKRTRY,0.0252,4.015,0.6529,8754916.0,5671217.7952
ARKBUSD,0.0,0.0,0.0,0.0,0.0
BETHBUSD,0.0,0.0,0.0,0.0,0.0
LOOMBUSD,0.0,0.0,0.0,0.0,0.0
SNMBUSD,0.0,0.0,0.0,0.0,0.0
AMBBUSD,0.0,0.0,0.0,0.0,0.0
LUNCUSDT,3e-07,0.521,5.788e-05,35067948168.56,2009823.01121139
PHBBUSD,0.0,0.0,0.0,0.0,0.0
GASBUSD,0.0,0.0,0.0,0.0,0.0
NEBLBUSD,0.0,0.0,0.0,0.0,0.0
PROSBUSD,0.0,0.0,0.0,0.0,0.0
VIBBUSD,0.0,0.0,0.0,0.0,0.0
GMXBTC,0.0,0.0,0.0,0.0,0.0
GMXBUSD,0.0,0.0,0.0,0.0,0.0
GMXUSDT,0.34,2.199,15.8,368895.587,5777743.6182
AGIXBUSD,0.0,0.0,0.0,0.0,0.0
NEBLUSDT,0.0,0.0,0.0,0.0,0.0
SNTBUSD,0.0,0.0,0.0,0.0,0.0
POLYXBTC,2e-08,1.258,1.61e-06,101927.2,0.16341242
POLYXBUSD,0.0,0.0,0.0,0.0,0.0
POLYXUSDT,0.0014,1.042,0.1357,13010956.0,1763539.82836
APTBTC,-4.2e-07,-0.753,5.532e-05,33070.06,1.82532917
APTUSDT,-0.007,-0.149,4.678,3506085.67,16241543.56119
APTBUSD,0.0,0.0,0.0,0.0,0.0
BTCPLN,-3082.0,-0.959,318214.0,4.23645,1348265.51498
ETHPLN,-169.0,-2.747,5984.0,182.9693,1097224.5017
BUSDPLN,0.0,0.0,0.0,0.0,0.0
APTEUR,-0.034,-0.823,4.096,3840.34,15547.74776
APTTRY,-0.1,-0.056,178.5,99390.79,17571738.329
APTBRL,0.0,0.0,0.0,0.0,0.0
QKCBUSD,0.0,0.0,0.0,0.0,0.0
OSMOBTC,0.0,0.0,0.0,0.0,0.0
OSMOUSDT,-0.0042,-1.989,0.207,2188418.18,451391.605151
OSMOBUSD,0.0,0.0,0.0,0.0,0.0
HFTBTC,-2e-08,-3.279,5.9e-07,935189.7,0.55337267
HFTBUSD,0.0,0.0,0.0,0.0,0.0
HFTUSDT,-0.0016,-3.125,0.0496,35883210.4,1789634.54392
ARPAETH,0.0,0.0,0.0,0.0,0.0
PHBUSDT,-0.017,-3.953,0.413,4954359.9,2079321.1703
VITEBUSD,0.0,0.0,0.0,0.0,0.0
HOOKBTC,0.0,0.0,0.0,0.0,0.0
HOOKUSDT,-0.0008,-0.703,0.113,6915210.4,774452.43691
HOOKBUSD,0.0,0.0,0.0,0.0,0.0
HOOKBNB,0.0,0.0,0.0,0.0,0.0
MAGICBTC,2e-08,2.381,8.6e-07,304898.5,0.26191937
MAGICBUSD,0.0,0.0,0.0,0.0,0.0
MAGICUSDT,0.0009,1.259,0.0724,13389928.4,963450.39858
BUSDRON,0.0,0.0,0.0,0.0,0.0
HIFIETH,0.0,0.0,0.0,0.0,0.0
HIFIUSDT,0.0033,2.785,0.1218,15033909.5,1826873.80508
RPLBTC,0.0,0.0,0.0,0.0,0.0
RPLBUSD,0.0,0.0,0.0,0.0,0.0
RPLUSDT,-0.07,-1.961,3.5,314830.42,1096132.9981
PROSUSDT,0.0071,23.588,0.0372,126210147.0,8802771.8217
FETTRY,0.2,1.137,17.79,2469663.5,43191861.59
GFTBUSD,0.0,0.0,0.0,0.0,0.0
AGIXUSDT,0.0,0.0,0.0,0.0,0.0
APTETH,4.9e-05,1.684,0.002958,9363.97,27.54426057
BTCRON,-3375.0,-0.911,367029.0,0.30968,113533.19225
GNSUSDT,0.004,0.305,1.316,262530.68,343553.24772
GNSBTC,0.0,0.0,0.0,0.0,0.0
SYNBTC,0.0,0.0,0.0,0.0,0.0
SYNUSDT,-0.0021,-1.45,0.1427,3748146.0,536746.58116
VIBUSDT,0.00218,12.213,0.02003,195464386.0,3974762.20249
SSVUSDT,0.01,0.198,5.06,281753.723,1411637.4106
LQTYUSDT,0.003,0.568,0.531,1827493.1,961888.8168
LQTYBTC,0.0,0.0,0.0,0.0,0.0
AMBUSDT,0.0,0.0,0.0,0.0,0.0
BETHUSDT,0.0,0.0,0.0,0.0,0.0
CFXTRY,-0.088,-3.41,2.493,737395.0,1845291.62
STXTRY,-0.27,-1.205,22.14,238728.7,5286406.634
USTCUSDT,7e-05,0.626,0.01125,132498989.0,1484028.30832
GASUSDT,0.747,22.292,4.098,7149249.2,27340474.4198
GLMUSDT,0.0043,1.73,0.2529,8079621.7,2034148.31812
PROMUSDT,-0.164,-2.82,5.652,205271.71,1191841.81617
QKCUSDT,0.000391,5.785,0.00715,496596014.0,3745112.037666
UFTUSDT,-0.0039,-30.469,0.0089,93144379.0,1199303.3054
IDBTC,-7e-08,-3.382,2e-06,164461.0,0.33172208
IDBNB,0.0,0.0,0.0,0.0,0.0
IDUSDT,-0.0058,-3.333,0.1682,7734132.0,1302872.9113
ARBBTC,-4e-08,-1.183,3.34e-06,2773179.0,9.21123108
ARBUSDT,-0.0018,-0.634,0.2823,70066466.5,19529941.64639
AGIXTRY,0.0,0.0,0.0,0.0,0.0
LOOMUSDT,0.0,0.0,0.0,0.0,0.0
OAXUSDT,0.0,0.0,0.0,0.0,0.0
ARBTUSD,0.0,0.0,0.2839,21239.2,5959.43747
ARBTRY,-0.06,-0.554,10.77,2041750.9,21726453.899
ARBEUR,-0.0024,-0.96,0.2476,75412.7,18604.83283
IDTUSD,0.0,0.0,0.0,0.0,0.0
IDTRY,-0.19,-2.866,6.44,473179.0,3050171.03
IDEUR,0.0,0.0,0.0,0.0,0.0
LDOTUSD,0.0,0.0,0.0,0.0,0.0
MATICTUSD,0.0,0.0,0.0,0.0,0.0
OPTUSD,0.0,0.0,0.0,0.0,0.0
SOLTUSD,5.85,4.586,133.42,208.77,26540.51781
SSVTUSD,0.0,0.0,0.0,0.0,0.0
RDNTBTC,0.0,0.0,0.0,0.0,0.0
RDNTUSDT,-0.00011,-0.606,0.01804,21905363.0,395289.51142
RDNTTUSD,0.0,0.0,0.0,0.0,0.0
ARBRUB,0.0,0.0,0.0,0.0,0.0
JOETRY,0.0,0.0,0.0,0.0,0.0
MAGICTRY,0.05,1.838,2.77,998704.3,2733182.726
USDTPLN,-0.056,-1.464,3.768,212733.0,805381.668
ACHTRY,-0.0565,-5.181,1.0341,106691250.0,113745260.0098
XVSTRY,0.8,0.425,188.9,4435.0,827083.072
EGLDRON,-1.8,-2.965,58.9,2325.29,136925.917
USDTRON,0.0,0.0,0.0,0.0,0.0
USDTARS,-54.3,-4.319,1203.0,2262194.0,2782017260.6
DOGETUSD,0.0,0.0,0.15633,57604.0,8923.66325
WBTCUSDT,472.5,0.562,84485.7,115.73789,9714569.8638699
EDUUSDT,-0.0026,-2.313,0.1098,18212090.0,2001016.0921
EDUTUSD,0.0,0.0,0.0,0.0,0.0
EDUBNB,0.0,0.0,0.0,0.0,0.0
EDUBTC,0.0,0.0,0.0,0.0,0.0
EDUEUR,0.0,0.0,0.0,0.0,0.0
EDUTRY,-0.08,-1.869,4.2,4333717.0,18103131.34
SUIUSDT,-0.0218,-1.025,2.1041,56966937.2,118934713.29221
SUITUSD,0.0,0.0,0.0,0.0,0.0
SUIBTC,-4.2e-07,-1.659,2.49e-05,1157302.6,28.74293334
SUIBNB,-5.4e-05,-1.479,0.003598,104876.5,375.9149798
SUIEUR,-0.04,-2.118,1.8484,111836.7,205581.89133
SUITRY,-0.78,-0.962,80.31,623826.0,49651400.034
AERGOUSDT,0.0,0.0,0.0,0.0,0.0
RNDRTRY,0.0,0.0,0.0,0.0,0.0
PEPEUSDT,2.6e-07,3.725,7.24e-06,18712050996720.0,133134320.29021733
PEPETUSD,0.0,0.0,0.0,0.0,0.0
FLOKIUSDT,5e-07,0.93,5.426e-05,172872767101.0,9249105.41536255
FLOKITUSD,0.0,0.0,0.0,0.0,0.0
OGTRY,-3.5,-2.414,141.5,25117.43,3575991.981
PEPETRY,9.82e-06,3.686,0.00027622,1760117155881.0,477640611.9247028
WBETHETH,0.0003,0.028,1.067,2568.3351,2739.95644309
ASTUSDT,0.0,0.0,0.0,0.0,0.0
SNTUSDT,0.00843,44.912,0.0272,211707347.0,4947753.46563
FLOKITRY,1.9e-05,0.927,0.002069,21194297152.0,43259562.792903
CITYTRY,-1.0,-2.611,37.3,100289.32,3828958.81
COMBOUSDT,0.0,0.0,0.0,0.0,0.0
COMBOBNB,0.0,0.0,0.0,0.0,0.0
COMBOTRY,0.0,0.0,0.0,0.0,0.0
LTCTRY,-9.0,-0.312,2878.0,7169.433,20553788.71
RADTRY,0.52,1.942,27.3,915605.0,25225928.45
BTCARS,-4268835.0,-4.036,101503360.0,1.1799,122897824.62278
OPTRY,-0.07,-0.285,24.49,360562.55,8723039.8296
PAXGTRY,4392.0,3.547,128223.0,448.8286,56752762.7676
MAVBTC,-2e-08,-3.448,5.6e-07,435151.0,0.24793775
MAVUSDT,-0.00086,-1.783,0.04738,10446206.0,495479.63368
MAVTUSD,0.0,0.0,0.0,0.0,0.0
CFXTUSD,0.0,0.0,0.0,0.0,0.0
PENDLEBTC,1.25e-06,3.453,3.745e-05,40019.0,1.49226543
PENDLEUSDT,0.109,3.571,3.161,4502035.2,14170406.1748
PENDLETUSD,0.0,0.0,0.0,0.0,0.0
MAVTRY,-0.02,-1.093,1.81,994665.0,1804216.27
OCEANTRY,0.0,0.0,0.0,0.0,0.0
TUSDTRY,0.0,0.0,0.0,0.0,0.0
ARBETH,1.9e-06,1.078,0.0001782,1406745.6,248.14307359
BCHTRY,-65.0,-0.529,12231.0,25.935,316858.824
XVGTRY,0.0021,1.346,0.1581,32286925.0,5041195.5876
XVGTUSD,0.0,0.0,0.0,0.0,0.0
ARKMUSDT,0.002,0.437,0.46,14156800.4,6444620.029
ARKMTUSD,0.0,0.0,0.0,0.0,0.0
ARKMTRY,0.08,0.458,17.55,2460216.5,42684664.937
ARKMBNB,0.0,0.0,0.000787,268527.2,210.7471875
ARKMBTC,-2e-08,-0.366,5.44e-06,233265.6,1.26308489
WBETHUSDT,-28.98,-1.686,1689.71,1011.2457,1706329.646652
ACATRY,-0.016,-1.481,1.064,9545135.0,10074726.967
AVAXTUSD,0.0,0.0,0.0,0.0,0.0
COMPTUSD,0.0,0.0,0.0,0.0,0.0
COMPTRY,2.0,0.131,1526.0,1648.752,2492364.121
XECTRY,-1.26e-05,-1.685,0.000735,1001586971.0,737570.8532769
QUICKTUSD,0.0,0.0,0.0,0.0,0.0
WLDUSDT,-0.023,-3.186,0.699,21564828.7,15147923.1304
WLDBTC,-3.2e-07,-3.725,8.27e-06,651854.3,5.44806879
BNBFDUSD,2.54,0.435,586.39,148571.61,86523384.1395
FDUSDBUSD,0.0,0.0,0.0,0.0,0.0
FDUSDUSDT,0.0001,0.01,0.9981,245346104.0,244881429.7293
ARKMRUB,0.0,0.0,0.0,0.0,0.0
WLDTRY,-0.84,-3.052,26.68,1681224.0,45079398.67
WLDRUB,0.0,0.0,0.0,0.0,0.0
AMPTRY,-0.0009,-0.668,0.1339,106581540.0,14399909.2751
OGNTRY,0.007,0.35,2.009,491614.0,981563.076
BTCFDUSD,451.17,0.536,84640.27,18199.07931,1531456494.2001925
ETHFDUSD,-26.27,-1.628,1587.17,327634.0893,519054595.678724
ASRTRY,-0.53,-1.328,39.39,35575.1,1407837.751
ATMTRY,-0.46,-1.162,39.14,27319.2,1072115.748
ACMTRY,0.0,0.0,0.0,0.0,0.0
BARTRY,-0.92,-1.467,61.79,71477.5,4420204.578
JUVTRY,-0.76,-2.053,36.26,355544.5,12986261.839
PSGTRY,-2.83,-3.709,73.47,136689.3,10135436.977
SEIBNB,-1.1e-06,-0.373,0.0002939,104207.7,30.14715134
SEIBTC,-2e-08,-0.976,2.03e-06,1328036.5,2.66736697
SEIFDUSD,-0.001,-0.579,0.1717,5938034.2,1006538.70769
SEITRY,-0.018,-0.274,6.551,1641004.2,10604185.3153
SEIUSDT,-0.0008,-0.464,0.1715,114414690.1,19311361.71315
CYBERBNB,5.7e-05,3.224,0.001825,9199.3,16.87400975
CYBERBTC,3.1e-07,2.524,1.259e-05,71115.97,0.89925435
CYBERFDUSD,0.042,4.086,1.07,9896.27,10554.89465
CYBERTRY,1.2,3.053,40.5,450252.94,18334205.979
CYBERUSDT,0.024,2.314,1.061,2297086.44,2436780.70614
CYBERTUSD,0.0,0.0,0.0,0.0,0.0
SEITUSD,0.0,0.0,0.0,0.0,0.0
LPTTRY,-0.7,-0.479,145.3,16241.2,2353842.607
UNITRY,-1.4,-0.702,198.1,12436.94,2451427.948
SOLFDUSD,4.74,3.691,133.17,1468134.252,186943956.82864
TOMOTRY,0.0,0.0,0.0,0.0,0.0
UNFITRY,0.0,0.0,0.0,0.0,0.0
XRPFDUSD,-0.018,-0.846,2.1091,45535065.0,95054122.4638
DOGEFDUSD,0.00117,0.751,0.15697,469088552.0,72381367.85605
CYBERETH,2.4e-05,3.715,0.00067,17552.57,11.7720911
MTLTRY,0.0,0.0,0.0,0.0,0.0
ARKUSDT,-0.0246,-5.329,0.437,21875562.0,10866099.9125
CREAMUSDT,0.98,87.5,2.1,1405507.061,1818024.07151
GFTUSDT,0.0,0.0,0.0,0.0,0.0
IQUSDT,-2.1e-05,-0.569,0.00367,298994057.0,1107748.575232
USDTVAI,0.0,0.0,0.0,0.0,0.0
ARBFDUSD,-0.0019,-0.667,0.2829,1316117.9,367962.03662
FDUSDTRY,0.06,0.158,38.09,1246105.0,47441746.43
FRONTTRY,0.0,0.0,0.0,0.0,0.0
SUIFDUSD,-0.0243,-1.14,2.1074,615913.8,1288597.68192
NTRNBTC,0.0,0.0,0.0,0.0,0.0
NTRNUSDT,-0.0017,-1.462,0.1146,2683787.4,306400.95846
NTRNBNB,-3e-06,-1.508,0.000196,120671.8,23.8428022
FILFDUSD,-0.015,-0.616,2.422,288998.44,697442.37392
FRONTTUSD,0.0,0.0,0.0,0.0,0.0
LEVERTRY,9e-05,0.577,0.01568,356118156.0,5509759.64325
LTCFDUSD,-0.37,-0.487,75.56,20668.389,1555102.08906
ADAFDUSD,-0.003,-0.482,0.6188,7798126.4,4752507.53252
RUNETUSD,0.0,0.0,0.0,0.0,0.0
TRBTRY,-9.0,-1.019,874.0,5238.908,4527834.674
ATOMFDUSD,0.018,0.443,4.078,58420.65,234781.21072
AVAXFDUSD,-0.42,-2.159,19.03,86365.49,1636733.7877
BANDTRY,0.0,0.0,0.0,0.0,0.0
BCHFDUSD,-1.6,-0.495,321.7,5561.59,1784037.2741
LOOMTRY,0.0,0.0,0.0,0.0,0.0
MATICFDUSD,0.0,0.0,0.0,0.0,0.0
ALGOFDUSD,0.0,0.0,0.0,0.0,0.0
DOTFDUSD,-0.004,-0.111,3.595,533733.6,1892500.86053
FTMFDUSD,0.0,0.0,0.0,0.0,0.0
LINKFDUSD,0.02,0.161,12.46,629068.86,7718065.3898
NEARFDUSD,-0.066,-3.207,1.992,136680.8,273199.7127
STRAXTRY,0.986,62.763,2.557,239443749.0,533069896.306
TIABTC,-1.9e-06,-6.463,2.75e-05,66890.06,1.83879509
TIAUSDT,-0.158,-6.379,2.319,5607351.15,12978592.89104
TIATRY,-5.9,-6.25,88.5,844083.16,74884878.675
MEMEBNB,0.0,0.0,0.0,0.0,0.0
MEMEUSDT,-1.3e-05,-0.887,0.001452,3018544123.0,4343572.350757
MEMEFDUSD,-1.2e-05,-0.819,0.001454,44964679.0,64989.804411
MEMETUSD,0.0,0.0,0.0,0.0,0.0
MEMETRY,-0.0003,-0.538,0.0555,116848694.0,6415260.15
ORDIBTC,-1.2e-06,-1.642,7.19e-05,14910.99,1.07316399
ORDIUSDT,-0.17,-2.742,6.03,1272570.4,7699319.8968
ORDITRY,-6.0,-2.542,230.0,45071.52,10343110.23
EGLDFDUSD,-0.11,-0.802,13.6,379.41,5174.7871
FETFDUSD,0.004,0.866,0.466,765080.6,351734.0872
GASFDUSD,0.0,0.0,0.0,0.0,0.0
INJETH,0.000104,2.158,0.004923,1177.11,5.7209202
INJTUSD,0.0,0.0,0.0,0.0,0.0
OPFDUSD,-0.003,-0.465,0.642,510696.52,324235.32436
ORDIFDUSD,-0.11,-1.786,6.05,12372.4,75223.8145
ORDITUSD,0.0,0.0,0.0,0.0,0.0
RNDRFDUSD,0.0,0.0,0.0,0.0,0.0
SHIBTUSD,0.0,0.0,0.0,0.0,0.0
BEAMXUSDT,-1e-05,-0.174,0.00575,658220607.0,3734281.36564
ARKTRY,-0.91,-5.176,16.67,5623934.8,105554622.67
BEAMXTRY,-0.0004,-0.182,0.219,32608044.0,7059409.6994
CAKETRY,-0.42,-0.603,69.25,79649.57,5513688.9677
CAKETUSD,0.0,0.0,0.0,0.0,0.0
DYDXFDUSD,0.0115,2.107,0.5574,124176.48,68092.207806
PIVXUSDT,0.0005,0.427,0.1175,2710921.0,316143.3053
RUNEFDUSD,0.018,1.606,1.139,184099.7,205320.0798
TIATUSD,0.0,0.0,0.0,0.0,0.0
DOTTUSD,0.0,0.0,0.0,0.0,0.0
GALAFDUSD,-6e-05,-0.42,0.01421,10191527.0,143501.88598
WLDFDUSD,-0.02,-2.774,0.701,229074.6,161120.5787
GASTRY,29.4,23.059,156.9,532717.56,77009079.597
NTRNTRY,-0.04,-0.905,4.38,170833.7,740892.422
VICBTC,0.0,0.0,0.0,0.0,0.0
VICUSDT,0.0018,0.917,0.1981,9264701.15,1774656.721972
VICTRY,0.08,1.071,7.55,1846628.99,13612901.2082
BLURBTC,3e-08,2.632,1.17e-06,62556.0,0.07170204
BLURUSDT,-0.0002,-0.208,0.0958,14781846.2,1411157.92536
BLURTRY,0.01,0.274,3.66,750717.0,2732064.726
BLURFDUSD,0.0,0.0,0.0,0.0,0.0
SUPERFDUSD,0.0,0.0,0.0,0.0,0.0
