symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
DLTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
AMBBTC,0.00000000,0,0.00000000,0.00000010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
AMBETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
AMBBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCCETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCCUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCCBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BATBTC,0.00000001,0.690,0.00000145,0.00000146,0.00000146,140563.00000000,0.00000145,127425.00000000,0.00000146,47814.00000000,0.00000145,0.00000149,0.00000142,856874.00000000,1.24607488,1744749551563,1744835951563,29826843,29827027,185
BATETH,0.00000000,0,0.00000000,0.00010630,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BATBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCPTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCPTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCPTBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ARNBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ARNETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GVTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GVTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CDTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CDTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GXSBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GXSETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NEOUSDT,0.06000000,1.111,5.43261963,5.41000000,5.46000000,669.16000000,5.46000000,1229.88000000,5.47000000,621.10000000,5.40000000,5.65000000,5.24000000,1361473.92000000,7396369.93770000,1744749551702,1744835951702,119644145,119666094,21950
NEOBNB,0.00000000,0,0.00000000,0.03836000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
POEBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
POEETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
QSPBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
QSPETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
QSPBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BTSBTC,0.00000000,0,0.00000000,0.00000043,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BTSETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BTSBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XZCBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XZCETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XZCBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LSKBTC,0.00000013,2.347,0.00000568,0.00000554,0.00000567,1763.60000000,0.00000565,143.70000000,0.00000568,2161.50000000,0.00000554,0.00000576,0.00000554,22217.80000000,0.12625106,1744749554708,1744835954708,16587108,16587198,91
LSKETH,0.00000000,0,0.00000000,0.00033730,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LSKBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TNTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TNTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
FUELBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
FUELETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MANABTC,-0.00000001,-0.311,0.00000317,0.00000324,0.00000321,561.00000000,0.00000320,23115.00000000,0.00000321,14777.00000000,0.00000322,0.00000326,0.00000311,267615.00000000,0.84931729,1744749554705,1744835954705,38862563,38863303,741
MANAETH,0.00000190,1.124,0.00016853,0.00016890,0.00017090,424.00000000,0.00017080,426.00000000,0.00017110,261.00000000,0.00016900,0.00017330,0.00016590,140620.00000000,23.69807750,1744749554193,1744835954193,6990938,6991301,364
BCDBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BCDETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DGDBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DGDETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
IOTABNB,0.00000000,0,0.00000000,0.00071700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ADXBTC,0.00000006,6.818,0.00000091,0.00000088,0.00000094,12758.00000000,0.00000094,89108.00000000,0.00000095,33297.00000000,0.00000088,0.00000095,0.00000086,1500013.00000000,1.36201116,1744749518691,1744835918691,15377891,15378338,448
ADXETH,0.00000421,9.176,0.00004774,0.00004607,0.00005009,27.00000000,0.00005010,182.00000000,0.00005016,967.00000000,0.00004588,0.00005045,0.00004537,2732374.00000000,130.44666991,1744749514079,1744835914079,5549809,5552172,2364
ADXBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ADABTC,-0.00000008,-1.084,0.00000724,0.00000738,0.00000730,3527.50000000,0.00000729,117749.60000000,0.00000730,10227.00000000,0.00000738,0.00000739,0.00000713,3351378.70000000,24.27115577,1744749554170,1744835954170,130656150,130662550,6401
ADAETH,0.00000430,1.116,0.00038524,0.00038530,0.00038970,771.30000000,0.00038950,1033.50000000,0.00038960,1337.40000000,0.00038540,0.00039200,0.00038180,3123530.10000000,1203.29939076,1744749554163,1744835954163,32299311,32312000,12690
PPTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
PPTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CMTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CMTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CMTBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XLMBTC,-0.00000003,-1.053,0.00000280,0.00000285,0.00000282,1215.00000000,0.00000281,800078.00000000,0.00000282,119366.00000000,0.00000285,0.00000287,0.00000276,2632861.00000000,7.37631445,1744749554047,1744835954047,58297317,58299806,2490
XLMETH,0.00000136,0.913,0.00014888,0.00014898,0.00015040,104.00000000,0.00015039,458.00000000,0.00015041,458.00000000,0.00014904,0.00015068,0.00014730,1261500.00000000,187.80646751,1744749554104,1744835954104,16211071,16223213,12143
XLMBNB,0.00000000,0,0.00000000,0.00030360,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CNDBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CNDETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CNDBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LENDBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LENDETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WABIBTC,0.00000000,0,0.00000000,0.00000030,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WABIETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WABIBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LTCETH,0.00060000,1.276,0.04755397,0.04702000,0.04763000,10.63100000,0.04762000,10.64000000,0.04763000,4.32000000,0.04703000,0.04841000,0.04685000,20729.35000000,985.76297768,1744749554065,1744835954065,18156640,18168134,11495
LTCUSDT,-0.41000000,-0.541,75.10419968,75.79000000,75.38000000,2.24900000,75.37000000,81.54400000,75.38000000,46.27700000,75.79000000,76.53000000,73.27000000,409706.12300000,30770650.47005000,1744749555182,1744835955182,446654218,446898130,243913
LTCBNB,-0.00080000,-0.617,0.12867643,0.13000000,0.12880000,0.31900000,0.12870000,9.61500000,0.12890000,27.34100000,0.12960000,0.13150000,0.12700000,963.72100000,124.00817740,1744749540338,1744835940338,12176100,12176957,858
TNBBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TNBETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WAVESBTC,0.00000000,0,0.00000000,0.00001626,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WAVESETH,0.00000000,0,0.00000000,0.00029800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WAVESBNB,0.00000000,0,0.00000000,0.00513000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GTOBTC,0.00000000,0,0.00000000,0.00000077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GTOETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
GTOBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ICXBTC,0.00000007,6.796,0.00000108,0.00000104,0.00000110,10617.00000000,0.00000109,114702.00000000,0.00000111,24885.00000000,0.00000103,0.00000111,0.00000103,387130.00000000,0.41759647,1744749537512,1744835937512,33297165,33297350,186
ICXETH,0.00000000,0,0.00000000,0.00011790,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ICXBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OSTBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OSTETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OSTBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ELFBTC,0.00000029,11.837,0.00000258,0.00000245,0.00000274,364.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000245,0.00000282,0.00000240,345056.00000000,0.88999699,1744686033837,1744772433837,19496410,19497010,601
ELFETH,0.00001510,11.778,0.00013241,0.00012810,0.00014330,687.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00012820,0.00015000,0.00012620,472232.00000000,62.52698070,1744686036004,1744772436004,6042543,6043508,966
AIONBTC,0.00000000,0,0.00000000,0.00000139,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
AIONETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
AIONBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NEBLBTC,0.00000000,0,0.00000000,0.00001200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NEBLBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BRDBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BRDETH,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
